Statement,Suspiciousness
org.mockito.internal.invocation.ArgumentsComparator#34,0.0
org.mockito.internal.invocation.ArgumentsComparator#36,0.0
org.mockito.internal.invocation.ArgumentsComparator#40,0.0
org.mockito.internal.invocation.ArgumentsComparator#41,0.0
org.mockito.internal.invocation.ArgumentsComparator#43,0.0
org.mockito.internal.invocation.ArgumentsComparator#44,0.0
org.mockito.internal.invocation.ArgumentsComparator#47,0.0
org.mockito.internal.invocation.ArgumentsComparator#48,0.0
org.mockito.internal.invocation.ArgumentsComparator#50,0.0
org.mockito.internal.invocation.ArgumentsComparator#53,0.0
org.mockito.internal.invocation.ArgumentsComparator#54,0.0
org.mockito.internal.invocation.ArgumentsComparator#56,0.0
org.mockito.internal.invocation.ArgumentsComparator#59,0.0
org.mockito.internal.invocation.ArgumentsComparator#60,0.0
org.mockito.internal.invocation.ArgumentsComparator#63,0.0
org.mockito.internal.invocation.ArgumentsComparator#64,0.0
org.mockito.internal.invocation.ArgumentsComparator#68,0.0
org.mockito.internal.invocation.InvocationMarker#11,0.07174960033341753
org.mockito.internal.invocation.InvocationMarker#14,0.03874921291460643
org.mockito.internal.invocation.InvocationMarker#15,0.03984095364447979
org.mockito.internal.invocation.InvocationMarker#16,0.03984095364447979
org.mockito.internal.invocation.InvocationMarker#17,0.03874921291460643
org.mockito.internal.invocation.InvocationMarker#20,0.039103094350288754
org.mockito.internal.invocation.InvocationMarker#21,0.039103094350288754
org.mockito.internal.invocation.InvocationMarker#22,0.039103094350288754
org.mockito.internal.invocation.InvocationMarker#25,0.0
org.mockito.internal.invocation.InvocationMarker#27,0.0
org.mockito.internal.invocation.InvocationMarker#28,0.0
org.mockito.internal.invocation.InvocationMarker#29,0.0
org.mockito.internal.invocation.InvocationMarker#30,0.0
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching#129,0.06745832573548848
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching#130,0.06745832573548848
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching#131,0.06745832573548848
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching#134,0.06950480468569159
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder#141,0.0
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder#142,0.0
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder#143,0.0
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder#146,0.0
org.mockito.internal.invocation.InvocationsFinder#15,0.062257280636469035
org.mockito.internal.invocation.InvocationsFinder#138,0.062257280636469035
org.mockito.internal.invocation.InvocationsFinder#18,0.08144629623753681
org.mockito.internal.invocation.InvocationsFinder#22,0.0
org.mockito.internal.invocation.InvocationsFinder#23,0.0
org.mockito.internal.invocation.InvocationsFinder#42,0.0
org.mockito.internal.invocation.InvocationsFinder#43,0.0
org.mockito.internal.invocation.InvocationsFinder#45,0.0
org.mockito.internal.invocation.InvocationsFinder#46,0.0
org.mockito.internal.invocation.InvocationsFinder#48,0.0
org.mockito.internal.invocation.InvocationsFinder#53,0.0
org.mockito.internal.invocation.InvocationsFinder#54,0.0
org.mockito.internal.invocation.InvocationsFinder#55,0.0
org.mockito.internal.invocation.InvocationsFinder#56,0.0
org.mockito.internal.invocation.InvocationsFinder#57,0.0
org.mockito.internal.invocation.InvocationsFinder#58,0.0
org.mockito.internal.invocation.InvocationsFinder#60,0.0
org.mockito.internal.invocation.InvocationsFinder#61,0.0
org.mockito.internal.invocation.InvocationsFinder#65,0.07216878364870323
org.mockito.internal.invocation.InvocationsFinder#66,0.07216878364870323
org.mockito.internal.invocation.InvocationsFinder#67,0.08006407690254357
org.mockito.internal.invocation.InvocationsFinder#68,0.12309149097933272
org.mockito.internal.invocation.InvocationsFinder#70,0.0
org.mockito.internal.invocation.InvocationsFinder#71,0.0
org.mockito.internal.invocation.InvocationsFinder#73,0.0
org.mockito.internal.invocation.InvocationsFinder#74,0.0
org.mockito.internal.invocation.InvocationsFinder#76,0.0
org.mockito.internal.invocation.InvocationsFinder#78,0.10369516947304253
org.mockito.internal.invocation.InvocationsFinder#82,0.0
org.mockito.internal.invocation.InvocationsFinder#86,0.0
org.mockito.internal.invocation.InvocationsFinder#87,0.0
org.mockito.internal.invocation.InvocationsFinder#88,0.0
org.mockito.internal.invocation.InvocationsFinder#89,0.0
org.mockito.internal.invocation.InvocationsFinder#91,0.0
org.mockito.internal.invocation.InvocationsFinder#92,0.0
org.mockito.internal.invocation.InvocationsFinder#96,0.0
org.mockito.internal.invocation.InvocationsFinder#97,0.0
org.mockito.internal.invocation.InvocationsFinder#99,0.0
org.mockito.internal.invocation.InvocationsFinder#100,0.0
org.mockito.internal.invocation.InvocationsFinder#105,0.0
org.mockito.internal.invocation.InvocationsFinder#107,0.0
org.mockito.internal.invocation.InvocationsFinder#108,0.0
org.mockito.internal.invocation.InvocationsFinder#110,0.0
org.mockito.internal.invocation.InvocationsFinder#115,0.0
org.mockito.internal.invocation.InvocationsFinder#116,0.0
org.mockito.internal.invocation.InvocationsFinder#117,0.0
org.mockito.internal.invocation.InvocationsFinder#118,0.0
org.mockito.internal.invocation.InvocationsFinder#120,0.0
org.mockito.internal.invocation.InvocationsFinder#122,0.0
org.mockito.internal.invocation.InvocationsFinder#123,0.0
org.mockito.internal.invocation.InvocationsFinder#165,0.0
org.mockito.internal.invocation.InvocationsFinder#166,0.0
org.mockito.internal.invocation.InvocationsFinder#167,0.0
org.mockito.internal.invocation.InvocationsFinder#168,0.0
org.mockito.internal.invocation.InvocationsFinder#170,0.0
org.mockito.internal.invocation.InvocationsFinder#172,0.0
org.mockito.internal.invocation.InvocationsFinder#173,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#13,0.06757373783994859
org.mockito.internal.exceptions.base.StackTraceFilter#17,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#18,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#19,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#20,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#21,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#31,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#33,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#34,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#35,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#36,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#37,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#39,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#40,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#41,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#46,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#47,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#49,0.0691163516376137
org.mockito.internal.exceptions.base.StackTraceFilter#52,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#53,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#54,0.06900655593423542
org.mockito.internal.exceptions.base.StackTraceFilter#55,0.06900655593423542
org.mockito.internal.verification.RegisteredInvocations$RemoveToString#33,0.06385508568141009
org.mockito.internal.verification.RegisteredInvocations$RemoveToString#35,0.06644554941850954
org.mockito.internal.verification.RegisteredInvocations#15,0.06656812017278434
org.mockito.internal.verification.RegisteredInvocations#18,0.06656812017278434
org.mockito.internal.verification.RegisteredInvocations#33,0.06656812017278434
org.mockito.internal.verification.RegisteredInvocations#21,0.07559289460184544
org.mockito.internal.verification.RegisteredInvocations#22,0.07559289460184544
org.mockito.internal.verification.RegisteredInvocations#25,0.045501575519329006
org.mockito.internal.verification.RegisteredInvocations#26,0.045501575519329006
org.mockito.internal.verification.RegisteredInvocations#27,0.045501575519329006
org.mockito.internal.verification.RegisteredInvocations#30,0.06385508568141009
org.mockito.internal.verification.MockAwareVerificationMode#15,0.06622661785325219
org.mockito.internal.verification.MockAwareVerificationMode#16,0.06622661785325219
org.mockito.internal.verification.MockAwareVerificationMode#17,0.06622661785325219
org.mockito.internal.verification.MockAwareVerificationMode#18,0.06622661785325219
org.mockito.internal.verification.MockAwareVerificationMode#21,0.0681598176590997
org.mockito.internal.verification.MockAwareVerificationMode#22,0.039283710065919304
org.mockito.internal.verification.MockAwareVerificationMode#25,0.06804138174397717
org.mockito.internal.verification.Times#25,0.06827887419989188
org.mockito.internal.verification.Times#26,0.06827887419989188
org.mockito.internal.verification.Times#27,0
org.mockito.internal.verification.Times#29,0.06827887419989188
org.mockito.internal.verification.Times#30,0.06827887419989188
org.mockito.internal.verification.Times#33,0.08962214298964417
org.mockito.internal.verification.Times#34,0.0468292905790847
org.mockito.internal.verification.Times#35,0.0468292905790847
org.mockito.internal.verification.Times#37,0.10454167469786334
org.mockito.internal.verification.Times#38,0.10454167469786334
org.mockito.internal.verification.Times#39,0.05360562674188974
org.mockito.internal.verification.Times#42,0.0
org.mockito.internal.verification.Times#43,0.0
org.mockito.internal.verification.Times#45,0.0
org.mockito.internal.verification.Times#46,0.0
org.mockito.internal.verification.Times#47,0.0
org.mockito.internal.verification.Times#49,0.0
org.mockito.internal.verification.Times#50,0.0
org.mockito.internal.verification.Times#51,0.0
org.mockito.internal.verification.Times#55,0
org.mockito.internal.verification.VerificationDataImpl#21,0.06590224063189368
org.mockito.internal.verification.VerificationDataImpl#22,0.06590224063189368
org.mockito.internal.verification.VerificationDataImpl#23,0.06590224063189368
org.mockito.internal.verification.VerificationDataImpl#24,0.06590224063189368
org.mockito.internal.verification.VerificationDataImpl#25,0.06611796049072863
org.mockito.internal.verification.VerificationDataImpl#28,0.07484811885651198
org.mockito.internal.verification.VerificationDataImpl#32,0.0681598176590997
org.mockito.internal.verification.VerificationDataImpl#36,0.06590224063189368
org.mockito.internal.verification.VerificationDataImpl#37,0.0
org.mockito.internal.verification.VerificationDataImpl#39,0.06792356108113244
org.mockito.internal.verification.VerificationDataImpl#40,0.06792356108113244
org.mockito.internal.verification.VerificationDataImpl#41,0.0
org.mockito.internal.verification.VerificationDataImpl#43,0.0681598176590997
org.mockito.internal.verification.VerificationModeFactory#9,0
org.mockito.internal.verification.VerificationModeFactory#12,0.0
org.mockito.internal.verification.VerificationModeFactory#16,0.0
org.mockito.internal.verification.VerificationModeFactory#20,0.0
org.mockito.internal.verification.VerificationModeFactory#24,0.06827887419989188
org.mockito.internal.verification.VerificationModeFactory#28,0.0
org.mockito.internal.verification.VerificationModeFactory#32,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#22,0.045360921162651446
org.mockito.internal.verification.checkers.MissingInvocationChecker#23,0.045360921162651446
org.mockito.internal.verification.checkers.MissingInvocationChecker#25,0.04467670516087703
org.mockito.internal.verification.checkers.MissingInvocationChecker#26,0.04467670516087703
org.mockito.internal.verification.checkers.MissingInvocationChecker#27,0.04467670516087703
org.mockito.internal.verification.checkers.MissingInvocationChecker#28,0.04467670516087703
org.mockito.internal.verification.checkers.MissingInvocationChecker#31,0.045083481733371615
org.mockito.internal.verification.checkers.MissingInvocationChecker#33,0.045083481733371615
org.mockito.internal.verification.checkers.MissingInvocationChecker#34,0.07516460280028289
org.mockito.internal.verification.checkers.MissingInvocationChecker#35,0.07516460280028289
org.mockito.internal.verification.checkers.MissingInvocationChecker#36,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#37,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#38,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#39,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#40,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#41,0.11547005383792514
org.mockito.internal.verification.checkers.MissingInvocationChecker#44,0.05337605126836238
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#24,0.10454167469786334
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#25,0.10454167469786334
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#27,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#21,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#28,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#29,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#30,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#33,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#35,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#36,0.10166571355506979
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#37,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#38,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#39,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#40,0.19245008972987526
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#41,0.19245008972987526
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#42,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#43,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#44,0.0
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#47,0.052057920629535355
org.mockito.internal.verification.checkers.NumberOfInvocationsChecker#48,0.052057920629535355
org.mockito.internal.MockitoCore#38,0.03673591791853225
org.mockito.internal.MockitoCore#40,0.03673591791853225
org.mockito.internal.MockitoCore#41,0.03673591791853225
org.mockito.internal.MockitoCore#42,0.03673591791853225
org.mockito.internal.MockitoCore#45,0.06651901052377393
org.mockito.internal.MockitoCore#46,0.06656812017278434
org.mockito.internal.MockitoCore#47,0.06656812017278434
org.mockito.internal.MockitoCore#51,0.044946657497549475
org.mockito.internal.MockitoCore#52,0.044946657497549475
org.mockito.internal.MockitoCore#53,0.0
org.mockito.internal.MockitoCore#54,0.0
org.mockito.internal.MockitoCore#56,0.04564354645876384
org.mockito.internal.MockitoCore#60,0.0
org.mockito.internal.MockitoCore#61,0.0
org.mockito.internal.MockitoCore#65,0.045221563164613454
org.mockito.internal.MockitoCore#66,0.04564354645876384
org.mockito.internal.MockitoCore#70,0.0657951694959769
org.mockito.internal.MockitoCore#71,0.0
org.mockito.internal.MockitoCore#72,0.06590224063189368
org.mockito.internal.MockitoCore#73,0.0
org.mockito.internal.MockitoCore#75,0.06622661785325219
org.mockito.internal.MockitoCore#76,0.0670025210172808
org.mockito.internal.MockitoCore#80,0.0
org.mockito.internal.MockitoCore#81,0.0
org.mockito.internal.MockitoCore#82,0.0
org.mockito.internal.MockitoCore#84,0.0
org.mockito.internal.MockitoCore#85,0.0
org.mockito.internal.MockitoCore#87,0.0
org.mockito.internal.MockitoCore#90,0.0
org.mockito.internal.MockitoCore#91,0.0
org.mockito.internal.MockitoCore#92,0.0
org.mockito.internal.MockitoCore#94,0.0
org.mockito.internal.MockitoCore#95,0.0
org.mockito.internal.MockitoCore#97,0.0
org.mockito.internal.MockitoCore#98,0.0
org.mockito.internal.MockitoCore#99,0.0
org.mockito.internal.MockitoCore#102,0.0
org.mockito.internal.MockitoCore#100,0.0
org.mockito.internal.MockitoCore#101,0.0
org.mockito.internal.MockitoCore#104,0.0
org.mockito.internal.MockitoCore#107,0.0
org.mockito.internal.MockitoCore#108,0.0
org.mockito.internal.MockitoCore#109,0.0
org.mockito.internal.MockitoCore#110,0.0
org.mockito.internal.MockitoCore#111,0.0
org.mockito.internal.MockitoCore#114,0.0
org.mockito.internal.MockitoCore#115,0.0
org.mockito.internal.MockitoCore#117,0.0
org.mockito.internal.MockitoCore#120,0.0
org.mockito.internal.MockitoCore#121,0.0
org.mockito.internal.MockitoCore#123,0.0
org.mockito.internal.MockitoCore#124,0.0
org.mockito.internal.MockitoCore#125,0.0
org.mockito.internal.MockitoCore#126,0.0
org.mockito.internal.MockitoCore#127,0.0
org.mockito.internal.MockitoCore#130,0.0
org.mockito.internal.MockitoCore#134,0.0
org.mockito.internal.MockitoCore#135,0.0
org.mockito.internal.MockitoCore#136,0.0
org.mockito.internal.MockitoCore#140,0.0
org.mockito.internal.MockitoCore#141,0.0
org.mockito.internal.MockitoCore#142,0.0
org.mockito.internal.MockitoCore#146,0.0
org.mockito.internal.MockitoCore#147,0.0
org.mockito.internal.MockitoCore#154,0.0
org.mockito.internal.MockitoCore#155,0.0
org.mockito.internal.MockitoCore#156,0.0
org.mockito.internal.creation.MethodInterceptorFilter#27,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#23,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#24,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#28,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#29,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#30,0.06656812017278434
org.mockito.internal.creation.MethodInterceptorFilter#34,0.07286792513358904
org.mockito.internal.creation.MethodInterceptorFilter#35,0.08146881698903527
org.mockito.internal.creation.MethodInterceptorFilter#36,0.07372097807744857
org.mockito.internal.creation.MethodInterceptorFilter#37,0.0
org.mockito.internal.creation.MethodInterceptorFilter#40,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#41,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#43,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#45,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#46,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#47,0.07405714479169687
org.mockito.internal.creation.MethodInterceptorFilter#51,0.0656886185442862
org.mockito.internal.creation.MethodInterceptorFilter#55,0.0
org.mockito.internal.creation.MethodInterceptorFilter#59,0.07392212709545729
org.mockito.internal.creation.MethodInterceptorFilter#60,0.0
org.mockito.internal.creation.MethodInterceptorFilter#61,0.07495316889958614
org.mockito.internal.creation.MethodInterceptorFilter#65,0.07392212709545729
org.mockito.internal.creation.MethodInterceptorFilter#66,0.0
org.mockito.internal.creation.MethodInterceptorFilter#68,0.07495316889958614
org.mockito.internal.creation.cglib.CGLIBHacker#13,0.06656812017278434
org.mockito.internal.creation.cglib.CGLIBHacker#19,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#20,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#21,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#22,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#23,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#24,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#25,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#26,0.07027283689263066
org.mockito.internal.creation.cglib.CGLIBHacker#31,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#28,0
org.mockito.internal.creation.cglib.CGLIBHacker#29,0
org.mockito.internal.creation.cglib.CGLIBHacker#32,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#37,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#41,0.07405714479169687
org.mockito.internal.creation.cglib.CGLIBHacker#42,0
org.mockito.internal.creation.cglib.CGLIBHacker#44,0.07405714479169687
org.mockito.internal.creation.cglib.MockitoNamingPolicy#9,0.052057920629535355
org.mockito.internal.creation.cglib.MockitoNamingPolicy#15,0.04481107149482209
org.mockito.internal.creation.AbstractMockitoMethodProxy#7,0.07392212709545729
org.mockito.internal.creation.AbstractMockitoMethodProxy#10,0.0
org.mockito.internal.creation.DelegatingMethod#15,0.07392212709545729
org.mockito.internal.creation.DelegatingMethod#16,0.07392212709545729
org.mockito.internal.creation.DelegatingMethod#17,0.07392212709545729
org.mockito.internal.creation.DelegatingMethod#18,0.07392212709545729
org.mockito.internal.creation.DelegatingMethod#21,0
org.mockito.internal.creation.DelegatingMethod#25,0.07552100405338862
org.mockito.internal.creation.DelegatingMethod#29,0.08247860988423225
org.mockito.internal.creation.DelegatingMethod#33,0.0
org.mockito.internal.creation.DelegatingMethod#37,0.07573729376802432
org.mockito.internal.creation.DelegatingMethod#41,0.0750234484920533
org.mockito.internal.creation.DelegatingMethod#46,0
org.mockito.internal.creation.DelegatingMethod#51,0
org.mockito.internal.creation.DelegatingMockitoMethodProxy#13,0.07495316889958614
org.mockito.internal.creation.DelegatingMockitoMethodProxy#14,0.07495316889958614
org.mockito.internal.creation.DelegatingMockitoMethodProxy#15,0.07495316889958614
org.mockito.internal.creation.DelegatingMockitoMethodProxy#18,0.0750234484920533
org.mockito.internal.creation.jmock.ClassImposterizer$1#30,0.052057920629535355
org.mockito.internal.creation.jmock.ClassImposterizer$1#33,0
org.mockito.internal.creation.jmock.ClassImposterizer#23,0.052057920629535355
org.mockito.internal.creation.jmock.ClassImposterizer#28,0.052057920629535355
org.mockito.internal.creation.jmock.ClassImposterizer#44,0.06651901052377393
org.mockito.internal.creation.jmock.ClassImposterizer#49,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#50,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#51,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#53,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#58,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#59,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#61,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#64,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#65,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#68,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#75,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#76,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#77,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#78,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer#79,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer#81,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#82,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#84,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#85,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#86,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#87,0
org.mockito.internal.creation.jmock.ClassImposterizer#89,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#93,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#94,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#95,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#96,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#101,0
org.mockito.internal.creation.jmock.ClassImposterizer#111,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#112,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#113,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer#117,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer#118,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer#119,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer#120,0.07185757571479554
org.mockito.internal.creation.jmock.ClassImposterizer$2#37,0.052057920629535355
org.mockito.internal.creation.jmock.ClassImposterizer$2#39,0.045360921162651446
org.mockito.internal.creation.jmock.ClassImposterizer$3#68,0.06656812017278434
org.mockito.internal.creation.jmock.ClassImposterizer$3#73,0.045360921162651446
org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug#123,0
org.mockito.internal.creation.jmock.SearchingClassLoader#19,0
org.mockito.internal.creation.jmock.SearchingClassLoader#20,0
org.mockito.internal.creation.jmock.SearchingClassLoader#21,0
org.mockito.internal.creation.jmock.SearchingClassLoader#24,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#28,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#30,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#31,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#32,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#40,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#44,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#49,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#53,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#55,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#56,0
org.mockito.internal.creation.jmock.SearchingClassLoader#59,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#63,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#64,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#66,0.06656812017278434
org.mockito.internal.creation.jmock.SearchingClassLoader#70,0
org.mockito.internal.creation.jmock.SearchingClassLoader#71,0
org.mockito.internal.creation.jmock.SearchingClassLoader#73,0
org.mockito.internal.creation.jmock.SerializableNoOp#12,0.052057920629535355
org.mockito.internal.stubbing.StubbedInvocationMatcher#24,0.04177559931443568
org.mockito.internal.stubbing.StubbedInvocationMatcher#20,0.04177559931443568
org.mockito.internal.stubbing.StubbedInvocationMatcher#25,0.04177559931443568
org.mockito.internal.stubbing.StubbedInvocationMatcher#26,0.04177559931443568
org.mockito.internal.stubbing.StubbedInvocationMatcher#31,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#32,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#33,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#34,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#38,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#39,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#42,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#43,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#46,0.0
org.mockito.internal.stubbing.StubbedInvocationMatcher#51,0
org.mockito.internal.stubbing.InvocationContainerImpl#31,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#24,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#26,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#27,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#32,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#33,0.06656812017278434
org.mockito.internal.stubbing.InvocationContainerImpl#36,0.07559289460184544
org.mockito.internal.stubbing.InvocationContainerImpl#37,0.07559289460184544
org.mockito.internal.stubbing.InvocationContainerImpl#38,0.07559289460184544
org.mockito.internal.stubbing.InvocationContainerImpl#41,0.07800764512385157
org.mockito.internal.stubbing.InvocationContainerImpl#42,0.07800764512385157
org.mockito.internal.stubbing.InvocationContainerImpl#45,0.045501575519329006
org.mockito.internal.stubbing.InvocationContainerImpl#46,0.045501575519329006
org.mockito.internal.stubbing.InvocationContainerImpl#47,0.0468292905790847
org.mockito.internal.stubbing.InvocationContainerImpl#50,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#51,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#54,0.040225899335456484
org.mockito.internal.stubbing.InvocationContainerImpl#55,0.040225899335456484
org.mockito.internal.stubbing.InvocationContainerImpl#56,0.040225899335456484
org.mockito.internal.stubbing.InvocationContainerImpl#57,0.040225899335456484
org.mockito.internal.stubbing.InvocationContainerImpl#59,0.04177559931443568
org.mockito.internal.stubbing.InvocationContainerImpl#60,0.0
